Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE INFLORA,"1,160,000","1,033.34","1,123",Aug-22,FLORA DRIVE,Resale,Strata,96,"12,083",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
SEASTRAND,"930,000",882.65,"1,054",Aug-22,PASIR RIS LINK,Resale,Strata,82,"11,341",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
D'NEST,"1,200,000",968.76,"1,239",Aug-22,PASIR RIS GROVE,Resale,Strata,90,"13,333",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
SIGLAP V,"746,000",516.67,"1,444",Aug-22,FIRST STREET,Resale,Strata,48,"15,542",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KATONG REGENCY,"1,070,000",548.96,"1,949",Aug-22,TANJONG KATONG ROAD,Resale,Strata,51,"20,980",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
RESIDENCES BOTANIQUE,"700,000",495.14,"1,414",Aug-22,YIO CHU KANG ROAD,Resale,Strata,46,"15,217",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE HILLFORD,"540,000",398.27,"1,356",Aug-22,JALAN JURONG KECHIL,Resale,Strata,37,"14,595",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
PARKWOOD RESIDENCES,"1,604,000",990.29,"1,620",Aug-22,YIO CHU KANG ROAD,New Sale,Strata,92,"17,435",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"850,000",688.9,"1,234",Aug-22,UPPER SERANGOON VIEW,Resale,Strata,64,"13,281",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
JADE RESIDENCES,"900,000",548.96,"1,639",Aug-22,LEW LIAN VALE,Resale,Strata,51,"17,647",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
MANDARIN GARDENS,"2,120,000","1,571.54","1,349",Aug-22,SIGLAP ROAD,Resale,Strata,146,"14,521",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
BARTLEY VUE,"1,407,000",656.6,"2,143",Aug-22,JALAN BUNGA RAMPAI,New Sale,Strata,61,"23,066",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15
NV RESIDENCES,"998,000",904.18,"1,104",Aug-22,PASIR RIS GROVE,Resale,Strata,84,"11,881",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,680,000","1,313.21","1,279",Aug-22,SIMEI STREET 4,Resale,Strata,122,"13,770",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
NV RESIDENCES,"990,000",904.18,"1,095",Aug-22,PASIR RIS GROVE,Resale,Strata,84,"11,786",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THOMSON THREE,"1,300,000",731.95,"1,776",Aug-22,BRIGHT HILL DRIVE,Resale,Strata,68,"19,118",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
KINGSFORD WATERBAY,"895,000",688.9,"1,299",Aug-22,UPPER SERANGOON VIEW,Resale,Strata,64,"13,984",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE MINTON,"1,445,000","1,108.69","1,303",Aug-22,HOUGANG STREET 11,Resale,Strata,103,"14,029",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
BOATHOUSE RESIDENCES,"1,120,000",914.94,"1,224",Aug-22,UPPER SERANGOON VIEW,Resale,Strata,85,"13,176",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
WATERFRONT KEY,"1,270,000",882.65,"1,439",Aug-22,BEDOK RESERVOIR ROAD,Resale,Strata,82,"15,488",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
ECO,"865,000",613.55,"1,410",Aug-22,BEDOK SOUTH AVENUE 3,Resale,Strata,57,"15,175",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
THOMSON THREE,"820,000",495.14,"1,656",Aug-22,BRIGHT HILL DRIVE,Resale,Strata,46,"17,826",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,06 to 10
VERSILIA ON HAIG,"1,930,000","1,130.22","1,708",Aug-22,IPOH LANE,Resale,Strata,105,"18,381",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE GAZANIA,"2,303,000","1,054.87","2,183",Aug-22,HOW SUN DRIVE,New Sale,Strata,98,"23,500",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE HILLFORD,"530,000",398.27,"1,331",Aug-22,JALAN JURONG KECHIL,Resale,Strata,37,"14,324",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"630,000",484.38,"1,301",Aug-22,FLORA DRIVE,Resale,Strata,45,"14,000",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
VUE 8 RESIDENCE,"1,792,000","1,345.5","1,332",Aug-22,PASIR RIS HEIGHTS,Resale,Strata,125,"14,336",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
THE GLADES,"868,000",570.49,"1,521",Aug-22,BEDOK RISE,Resale,Strata,53,"16,377",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
TANJONG RIA CONDOMINIUM,"1,925,000","1,399.32","1,376",Aug-22,TANJONG RHU ROAD,Resale,Strata,130,"14,808",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,01 to 05
FREESIA WOODS,"2,450,000","1,431.61","1,711",Aug-22,SUNSET WAY,Resale,Strata,133,"18,421",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
WATERTOWN,"845,000",602.78,"1,402",Aug-22,PUNGGOL CENTRAL,Resale,Strata,56,"15,089",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
PARK EAST,"2,250,000","1,517.72","1,482",Aug-22,JALAN TUA KONG,Resale,Strata,141,"15,957",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
STARS OF KOVAN,"1,250,000",742.72,"1,683",Aug-22,UPPER SERANGOON ROAD,Resale,Strata,69,"18,116",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
TANAMERA CREST,"1,150,000","1,173.28",980,Aug-22,PARI DEDAP WALK,Resale,Strata,109,"10,550",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,030,000",721.19,"1,428",Aug-22,HOUGANG AVENUE 7,Sub Sale,Strata,67,"15,373",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE PALETTE,"915,000",721.19,"1,269",Aug-22,PASIR RIS GROVE,Resale,Strata,67,"13,657",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
RIVERSAILS,"1,392,000","1,431.61",972,Aug-22,UPPER SERANGOON CRESCENT,Resale,Strata,133,"10,466",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
EASTWOOD REGENCY,"630,000",398.27,"1,582",Aug-22,EASTWOOD ROAD,Resale,Strata,37,"17,027",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,510,000","1,270.15","1,189",Aug-22,SIMEI STREET 4,Resale,Strata,118,"12,797",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
ECO,"1,270,000",861.12,"1,475",Aug-22,BEDOK SOUTH AVENUE 3,Resale,Strata,80,"15,875",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
A TREASURE TROVE,"1,700,000","1,334.74","1,274",Aug-22,PUNGGOL WALK,Resale,Strata,124,"13,710",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GALE,"1,700,000","1,463.9","1,161",Aug-22,FLORA ROAD,Resale,Strata,136,"12,500",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,058,000",721.19,"1,467",Aug-22,HOUGANG AVENUE 7,Sub Sale,Strata,67,"15,791",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
FORT GARDENS,"2,500,000","1,442.38","1,733",Aug-22,FORT ROAD,Resale,Strata,134,"18,657",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
AQUARIUS BY THE PARK,"1,330,000","1,227.1","1,084",Aug-22,BEDOK RESERVOIR VIEW,Resale,Strata,114,"11,667",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
SUITES @ PAYA LEBAR,"639,000",398.27,"1,604",Aug-22,UPPER PAYA LEBAR ROAD,Resale,Strata,37,"17,270",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
KATONG REGENCY,"1,200,000",710.42,"1,689",Aug-22,TANJONG KATONG ROAD,Resale,Strata,66,"18,182",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
FORETT AT BUKIT TIMAH,"2,127,000",979.52,"2,171",Jul-22,TOH TUCK ROAD,New Sale,Strata,91,"23,374",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
FORETT AT BUKIT TIMAH,"1,621,000",742.72,"2,183",Jul-22,TOH TUCK ROAD,New Sale,Strata,69,"23,493",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
FORETT AT BUKIT TIMAH,"2,428,000","1,194.8","2,032",Jul-22,TOH TUCK ROAD,New Sale,Strata,111,"21,874",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,839,000","1,022.58","1,798",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,95,"19,358",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"1,758,000","1,022.58","1,719",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,95,"18,505",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"1,388,000",796.54,"1,743",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,74,"18,757",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"2,865,000","1,668.42","1,717",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,155,"18,484",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,229,000",635.08,"1,935",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,59,"20,831",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
MAYFAIR MODERN,"1,158,338",516.67,"2,242",Jul-22,RIFLE RANGE ROAD,New Sale,Strata,48,"24,132",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
PARKWOOD RESIDENCES,"1,451,000",936.47,"1,549",Jul-22,YIO CHU KANG ROAD,New Sale,Strata,87,"16,678",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,828,000","1,022.58","1,788",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,95,"19,242",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"1,340,000",764.24,"1,753",Jul-22,HOUGANG AVENUE 2,New Sale,Strata,71,"18,873",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
KOVAN RESIDENCES,"1,920,000","1,280.92","1,499",Jul-22,KOVAN ROAD,Resale,Strata,119,"16,134",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
REGENTVILLE,"960,000","1,162.51",826,Jul-22,HOUGANG STREET 92,Resale,Strata,108,"8,889",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,999,000",979.52,"2,041",Jul-22,BROOKVALE DRIVE,New Sale,Strata,91,"21,967",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
SYMPHONY HEIGHTS,"1,430,000","1,033.34","1,384",Jul-22,HUME AVENUE,Resale,Strata,96,"14,896",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"690,000",462.85,"1,491",Jul-22,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,047",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE TAPESTRY,"725,888",441.32,"1,645",Jul-22,TAMPINES STREET 86,Resale,Strata,41,"17,705",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
CLOVER BY THE PARK,"1,838,000","1,216.33","1,511",Jul-22,BISHAN STREET 25,Resale,Strata,113,"16,265",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,01 to 05
THE GAZANIA,"1,989,000",958,"2,076",Jul-22,HOW SUN DRIVE,New Sale,Strata,89,"22,348",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GLADES,"1,280,000",839.59,"1,525",Jul-22,BEDOK RISE,Resale,Strata,78,"16,410",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
PARC CENTROS,"1,610,000","1,140.98","1,411",Jul-22,PUNGGOL CENTRAL,Resale,Strata,106,"15,189",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
WATER PLACE,"1,980,000","1,280.92","1,546",Jul-22,TANJONG RHU ROAD,Resale,Strata,119,"16,639",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,06 to 10
JUPITER 18,"660,000",452.09,"1,460",Jul-22,LORONG 102 CHANGI,Resale,Strata,42,"15,714",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ONE AMBER,"3,170,000","1,571.54","2,017",Jul-22,AMBER GARDENS,Resale,Strata,146,"21,712",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
THREE 11,"1,800,000",936.47,"1,922",Jul-22,UPPER THOMSON ROAD,Resale,Strata,87,"20,690",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
D'NEST,"950,000",753.48,"1,261",Jul-22,PASIR RIS GROVE,Resale,Strata,70,"13,571",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
COCO PALMS,"970,000",742.72,"1,306",Jul-22,PASIR RIS GROVE,Resale,Strata,69,"14,058",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
ENG KONG GREEN,"1,220,000",839.59,"1,453",Jul-22,ENG KONG CRESCENT,Resale,Strata,78,"15,641",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
COSTA RHU,"1,830,000","1,399.32","1,308",Jul-22,RHU CROSS,Resale,Strata,130,"14,077",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
BOATHOUSE RESIDENCES,"750,000",624.31,"1,201",Jul-22,UPPER SERANGOON VIEW,Resale,Strata,58,"12,931",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
A TREASURE TROVE,"960,000",775.01,"1,239",Jul-22,PUNGGOL WALK,Resale,Strata,72,"13,333",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE SHORE RESIDENCES,"2,115,000","1,140.98","1,854",Jul-22,AMBER ROAD,Resale,Strata,106,"19,953",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20
BOTANIQUE AT BARTLEY,"1,090,000",656.6,"1,660",Jul-22,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"17,869",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE SUNSHINE,"1,580,000","1,227.1","1,288",Jul-22,SUNSHINE TERRACE,Resale,Strata,114,"13,860",-,Apartment,1,Freehold,19,Outside Central Region,11 to 15
SEA ESTA,"880,000",818.06,"1,076",Jul-22,PASIR RIS LINK,Resale,Strata,76,"11,579",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
GARDENVISTA,"1,568,000",947.23,"1,655",Jul-22,DUNEARN ROAD,Resale,Strata,88,"17,818",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,06 to 10
IVORY,"1,380,000","1,237.86","1,115",Jul-22,CEYLON LANE,Resale,Strata,115,"12,000",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RIVERVALE CREST,"1,250,000","1,463.9",854,Jul-22,RIVERVALE CRESCENT,Resale,Strata,136,"9,191",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,16 to 20
TIVOLI GRANDE,"1,490,000","1,237.86","1,204",Jul-22,KOON SENG ROAD,Resale,Strata,115,"12,957",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
FLORIDIAN,"2,100,000",968.76,"2,168",Jul-22,BUKIT TIMAH ROAD,Resale,Strata,90,"23,333",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
38 I SUITES,"900,000",505.91,"1,779",Jul-22,IPOH LANE,Resale,Strata,47,"19,149",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
ENG KONG GREEN,"1,420,000","1,044.11","1,360",Jul-22,ENG KONG CRESCENT,Resale,Strata,97,"14,639",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE BAYSHORE,"1,420,000","1,184.04","1,199",Jul-22,BAYSHORE ROAD,Resale,Strata,110,"12,909",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
ONE MEYER,"2,239,680",925.7,"2,419",Jul-22,MEYER PLACE,New Sale,Strata,86,"26,043",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE HILLFORD,"540,000",398.27,"1,356",Jul-22,JALAN JURONG KECHIL,Resale,Strata,37,"14,595",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
PARKWOOD RESIDENCES,"1,613,000","1,022.58","1,577",Jul-22,YIO CHU KANG ROAD,New Sale,Strata,95,"16,979",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
AMO RESIDENCE,"3,003,000","1,474.67","2,036",Jul-22,ANG MO KIO RISE,New Sale,Strata,137,"21,920",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,06 to 10
AMO RESIDENCE,"3,317,000","1,474.67","2,249",Jul-22,ANG MO KIO RISE,New Sale,Strata,137,"24,212",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,16 to 20
TERRASSE,"1,750,000","1,377.79","1,270",Jul-22,TERRASSE LANE,Resale,Strata,128,"13,672",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
KATONG GARDENS,"2,900,000","1,948.28","1,488",Jul-22,TEMBELING ROAD,Resale,Strata,181,"16,022",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AFFINITY AT SERANGOON,"828,000",473.62,"1,748",Jul-22,SERANGOON NORTH AVENUE 1,New Sale,Strata,44,"18,818",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIS GRANDEUR,"1,380,000","1,108.69","1,245",Jul-22,ELIAS ROAD,Resale,Strata,103,"13,398",-,Condominium,1,Freehold,18,Outside Central Region,01 to 05
THE ESTA,"3,399,999","1,560.78","2,178",Jul-22,AMBER GARDENS,Resale,Strata,145,"23,448",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
COUNTRY PARK CONDOMINIUM,"2,280,000","1,582.31","1,441",Jul-22,BEDOK ROAD,Resale,Strata,147,"15,510",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
MEYER MANSION,"2,902,400","1,108.69","2,618",Jul-22,MEYER ROAD,New Sale,Strata,103,"28,179",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
MEYER MANSION,"3,877,600","1,399.32","2,771",Jul-22,MEYER ROAD,New Sale,Strata,130,"29,828",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
EAST BAY GARDENS,"1,500,000","1,711.48",876,Jul-22,LORONG G TELOK KURAU,Resale,Strata,159,"9,434",-,Apartment,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
PEBBLE BAY,"2,368,000","1,367.03","1,732",Jul-22,TANJONG RHU ROAD,Resale,Strata,127,"18,646",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
CLOVER BY THE PARK,"2,100,000","1,248.62","1,682",Jul-22,BISHAN STREET 25,Resale,Strata,116,"18,103",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,26 to 30
SEASIDE RESIDENCES,"1,850,000",785.77,"2,354",Jul-22,SIGLAP LINK,Sub Sale,Strata,73,"25,342",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
FAR HORIZON GARDENS,"1,125,000","1,151.75",977,Jul-22,ANG MO KIO AVENUE 9,Resale,Strata,107,"10,514",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
57 @ KOVAN,"1,468,800","1,248.62","1,176",Jul-22,KOVAN ROAD,Resale,Strata,116,"12,662",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVER ISLES,"1,092,500",947.23,"1,153",Jul-22,EDGEDALE PLAINS,Resale,Strata,88,"12,415",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
STARS OF KOVAN,"900,000",505.91,"1,779",Jul-22,UPPER SERANGOON ROAD,Resale,Strata,47,"19,149",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,16 to 20
CAVENDISH PARK,"1,740,000","1,227.1","1,418",Jul-22,PINE GROVE,Resale,Strata,114,"15,263",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,11 to 15
KOVAN MELODY,"1,200,000",871.88,"1,376",Jul-22,KOVAN ROAD,Resale,Strata,81,"14,815",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
URBAN VISTA,"830,000",548.96,"1,512",Jul-22,TANAH MERAH KECHIL LINK,Resale,Strata,51,"16,275",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,400,000","1,184.04","1,182",Jul-22,BAYSHORE ROAD,Resale,Strata,110,"12,727",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
RIVER ISLES,"1,060,000",958,"1,106",Jul-22,EDGEDALE PLAINS,Resale,Strata,89,"11,910",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIO VISTA,"1,470,000","1,636.13",898,Jul-22,UPPER SERANGOON VIEW,Resale,Strata,152,"9,671",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,150,000","1,022.58","1,125",Jul-22,FLORA DRIVE,Resale,Strata,95,"12,105",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE LUXURIE,"1,590,000","1,722.24",923,Jul-22,COMPASSVALE ROAD,Resale,Strata,160,"9,938",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
FORETT AT BUKIT TIMAH,"2,128,000","1,119.46","1,901",Jul-22,TOH TUCK ROAD,New Sale,Strata,104,"20,462",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
FORETT AT BUKIT TIMAH,"1,778,000",764.24,"2,326",Jul-22,TOH TUCK ROAD,New Sale,Strata,71,"25,042",-,Apartment,1,Freehold,21,Rest of Central Region,06 to 10
THOMSON THREE,"2,090,000","1,140.98","1,832",Jul-22,BRIGHT HILL DRIVE,Resale,Strata,106,"19,717",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
PALM ISLES,"615,000",505.91,"1,216",Jul-22,FLORA DRIVE,Resale,Strata,47,"13,085",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
