Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TWIN VEW,"1,258,000",742.72,"1,694",Jan-24,WEST COAST VALE,Resale,Strata,69,"18,232",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,01 to 05
STIRLING RESIDENCES,"1,388,000",635.08,"2,186",Jan-24,STIRLING ROAD,Resale,Strata,59,"23,525",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
ASCENTIA SKY,"4,700,000","3,089.27","1,521",Jan-24,ALEXANDRA VIEW,Resale,Strata,287,"16,376",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,21 to 25
ASCENTIA SKY,"1,920,000",958,"2,004",Jan-24,ALEXANDRA VIEW,Resale,Strata,89,"21,573",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
THE SORRENTO,"918,000",613.55,"1,496",Jan-24,WEST COAST ROAD,Resale,Strata,57,"16,105",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
THE PARC CONDOMINIUM,"2,550,000","1,420.85","1,795",Jan-24,WEST COAST WALK,Resale,Strata,132,"19,318",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
FABER CREST,"1,220,000","1,033.34","1,181",Jan-24,FABER HEIGHTS,Resale,Strata,96,"12,708",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,860,000",893.41,"2,082",Jan-24,KEPPEL BAY DRIVE,Resale,Strata,83,"22,410",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
BLOSSOMS BY THE PARK,"3,364,000","1,302.44","2,583",Jan-24,SLIM BARRACKS RISE,New Sale,Strata,121,"27,802",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
MARINA BAY RESIDENCES,"1,420,000",710.42,"1,999",Jan-24,MARINA BOULEVARD,Resale,Strata,66,"21,515",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
PARC CLEMATIS,"1,990,000",904.18,"2,201",Jan-24,JALAN LEMPENG,Sub Sale,Strata,84,"23,690",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
THE INTERLACE,"2,658,000","1,614.6","1,646",Jan-24,DEPOT ROAD,Resale,Strata,150,"17,720",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
WHISTLER GRAND,"850,000",441.32,"1,926",Jan-24,WEST COAST VALE,Resale,Strata,41,"20,732",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
THE LANDMARK,"2,726,888","1,076.4","2,533",Jan-24,CHIN SWEE ROAD,New Sale,Strata,100,"27,269",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
TERRA HILL,"2,190,000",807.3,"2,713",Jan-24,YEW SIANG ROAD,New Sale,Strata,75,"29,200",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE LANDMARK,"2,778,888","1,140.98","2,436",Dec-23,CHIN SWEE ROAD,New Sale,Strata,106,"26,216",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
THE LANDMARK,"2,868,480","1,076.4","2,665",Dec-23,CHIN SWEE ROAD,New Sale,Strata,100,"28,685",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
THE LANDMARK,"3,314,880","1,140.98","2,905",Dec-23,CHIN SWEE ROAD,New Sale,Strata,106,"31,272",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,36 to 40
ONE BERNAM,"2,280,000",807.3,"2,824",Dec-23,BERNAM STREET,New Sale,Strata,75,"30,400",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
THE M,"1,856,000",656.6,"2,827",Dec-23,MIDDLE ROAD,New Sale,Strata,61,"30,426",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE ROCHESTER RESIDENCES,"2,080,000","1,216.33","1,710",Dec-23,ROCHESTER DRIVE,Resale,Strata,113,"18,407",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
THE REEF AT KING'S DOCK,"3,240,040","1,248.62","2,595",Dec-23,HARBOURFRONT AVENUE,New Sale,Strata,116,"27,931",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,830,000",882.65,"2,073",Dec-23,JALAN LEMPENG,Sub Sale,Strata,82,"22,317",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"2,730,000","1,291.68","2,114",Dec-23,JALAN LEMPENG,Sub Sale,Strata,120,"22,750",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
STIRLING RESIDENCES,"1,748,000",764.24,"2,287",Dec-23,STIRLING ROAD,Resale,Strata,71,"24,620",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
QUEENS PEAK,"1,600,000",807.3,"1,982",Dec-23,DUNDEE ROAD,Resale,Strata,75,"21,333",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"1,448,000",656.6,"2,205",Dec-23,STIRLING ROAD,Resale,Strata,61,"23,738",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
CARABELLE,"2,000,000","1,388.56","1,440",Dec-23,WEST COAST WAY,Resale,Strata,129,"15,504",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
ONE BERNAM,"2,238,000",871.88,"2,567",Dec-23,BERNAM STREET,New Sale,Strata,81,"27,630",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
MIDTOWN MODERN,"4,022,000","1,463.9","2,747",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"29,574",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
SPOTTISWOODE RESIDENCES,"1,440,000",624.31,"2,307",Dec-23,SPOTTISWOODE PARK ROAD,Resale,Strata,58,"24,828",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
WEST BAY CONDOMINIUM,"1,588,888","1,474.67","1,077",Dec-23,WEST COAST CRESCENT,Resale,Strata,137,"11,598",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
CLEMENTIWOODS CONDOMINIUM,"850,000",592.02,"1,436",Dec-23,WEST COAST ROAD,Resale,Strata,55,"15,455",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
ONE-NORTH RESIDENCES,"1,403,000","1,076.4","1,303",Dec-23,ONE-NORTH GATEWAY,Resale,Strata,100,"14,030",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
ICON,"1,060,000",581.26,"1,824",Dec-23,GOPENG STREET,Resale,Strata,54,"19,630",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
THE TRILINQ,"1,770,000",936.47,"1,890",Dec-23,JALAN LEMPENG,Resale,Strata,87,"20,345",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,21 to 25
MARINA COLLECTION,"3,800,000","2,185.09","1,739",Dec-23,COVE DRIVE,Resale,Strata,203,"18,719",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE CLIFT,"1,050,000",527.44,"1,991",Dec-23,MCCALLUM STREET,Resale,Strata,49,"21,429",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
STIRLING RESIDENCES,"1,480,000",656.6,"2,254",Dec-23,STIRLING ROAD,Resale,Strata,61,"24,262",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,935,000",678.13,"2,853",Dec-23,CHIN SWEE ROAD,New Sale,Strata,63,"30,714",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,36 to 40
REFLECTIONS AT KEPPEL BAY,"1,580,000",893.41,"1,769",Dec-23,KEPPEL BAY VIEW,Resale,Strata,83,"19,036",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE INTERLACE,"1,600,000","1,054.87","1,517",Dec-23,DEPOT ROAD,Resale,Strata,98,"16,327",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
QUEENS PEAK,"1,595,000",807.3,"1,976",Dec-23,DUNDEE ROAD,Resale,Strata,75,"21,267",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
QUEENS PEAK,"970,000",441.32,"2,198",Dec-23,DUNDEE ROAD,Resale,Strata,41,"23,659",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,06 to 10
SPOTTISWOODE 18,"925,000",387.5,"2,387",Dec-23,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"25,694",-,Apartment,1,Freehold,02,Rest of Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"3,150,000","2,583.36","1,219",Dec-23,KEPPEL BAY DRIVE,Resale,Strata,240,"13,125",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
KENT RIDGE HILL RESIDENCES,"2,150,000","1,044.11","2,059",Dec-23,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,97,"22,165",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
WHISTLER GRAND,"835,000",441.32,"1,892",Dec-23,WEST COAST VALE,Resale,Strata,41,"20,366",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
MIDTOWN MODERN,"4,353,000","1,463.9","2,974",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"32,007",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
BLOSSOMS BY THE PARK,"2,619,000","1,044.11","2,508",Dec-23,SLIM BARRACKS RISE,New Sale,Strata,97,"27,000",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
ALEXIS,"820,000",527.44,"1,555",Dec-23,ALEXANDRA ROAD,Resale,Strata,49,"16,735",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
THE LANDMARK,"1,436,608",495.14,"2,901",Dec-23,CHIN SWEE ROAD,New Sale,Strata,46,"31,231",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
CANNINGHILL PIERS,"8,808,000","2,787.88","3,159",Dec-23,CLARKE QUAY,New Sale,Strata,259,"34,008",-,Apartment,1,99 yrs lease commencing from 2021,06,Rest of Central Region,31 to 35
ICON,"2,018,888","1,227.1","1,645",Dec-23,GOPENG STREET,Resale,Strata,114,"17,710",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,31 to 35
EMERALD PARK,"1,500,000",947.23,"1,584",Dec-23,INDUS ROAD,Resale,Strata,88,"17,045",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,440,000",624.31,"2,307",Dec-23,STIRLING ROAD,Resale,Strata,58,"24,828",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
THE TRILINQ,"1,280,000",753.48,"1,699",Dec-23,JALAN LEMPENG,Resale,Strata,70,"18,286",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
PARC CLEMATIS,"2,370,000","1,076.4","2,202",Dec-23,JALAN LEMPENG,Sub Sale,Strata,100,"23,700",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,780,000",861.12,"2,067",Dec-23,JALAN LEMPENG,Sub Sale,Strata,80,"22,250",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
THE BERTH BY THE COVE,"1,900,000","1,184.04","1,605",Dec-23,OCEAN DRIVE,Resale,Strata,110,"17,273",-,Condominium,1,99 yrs lease commencing from 2004,04,Core Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,300,000",645.84,"2,013",Dec-23,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,60,"21,667",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
PARC RIVIERA,"1,388,000",904.18,"1,535",Dec-23,WEST COAST VALE,Resale,Strata,84,"16,524",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
BLUE HORIZON,"1,680,000","1,162.51","1,445",Dec-23,WEST COAST CRESCENT,Resale,Strata,108,"15,556",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,06 to 10
THE ROCHESTER RESIDENCES,"2,980,000","1,862.17","1,600",Dec-23,ROCHESTER DRIVE,Resale,Strata,173,"17,225",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
PARC CLEMATIS,"910,000",452.09,"2,013",Dec-23,JALAN LEMPENG,Sub Sale,Strata,42,"21,667",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
QUEENS,"1,530,000",914.94,"1,672",Dec-23,STIRLING ROAD,Resale,Strata,85,"18,000",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,250,000","1,033.34","2,177",Dec-23,MARINA BOULEVARD,Resale,Strata,96,"23,438",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"3,950,000","1,668.42","2,368",Dec-23,SILAT AVENUE,Sub Sale,Strata,155,"25,484",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,56 to 60
ALTEZ,"1,550,000",861.12,"1,800",Dec-23,ENGGOR STREET,Resale,Strata,80,"19,375",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,26 to 30
THE CLIFT,"1,055,000",527.44,"2,000",Dec-23,MCCALLUM STREET,Resale,Strata,49,"21,531",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,21 to 25
CONCOURSE SKYLINE,"2,300,000","1,108.69","2,075",Dec-23,BEACH ROAD,Resale,Strata,103,"22,330",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
WATERFRONT @ FABER,"1,935,000","1,291.68","1,498",Dec-23,FABER WALK,Resale,Strata,120,"16,125",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
THE TRILINQ,"1,635,000",914.94,"1,787",Dec-23,JALAN LEMPENG,Resale,Strata,85,"19,235",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,404,000",656.6,"2,138",Dec-23,SILAT AVENUE,Sub Sale,Strata,61,"23,016",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
PARC CLEMATIS,"880,000",452.09,"1,947",Dec-23,JALAN LEMPENG,Sub Sale,Strata,42,"20,952",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,500,000",721.19,"2,080",Dec-23,JALAN LEMPENG,Sub Sale,Strata,67,"22,388",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
COMMONWEALTH TOWERS,"995,000",441.32,"2,255",Dec-23,COMMONWEALTH AVENUE,Resale,Strata,41,"24,268",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
COMMONWEALTH TOWERS,"1,020,000",473.62,"2,154",Dec-23,COMMONWEALTH AVENUE,Resale,Strata,44,"23,182",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
SKYSUITES@ANSON,"868,000",365.98,"2,372",Dec-23,ENGGOR STREET,Resale,Strata,34,"25,529",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,21 to 25
PARC RIVIERA,"822,000",462.85,"1,776",Dec-23,WEST COAST VALE,Resale,Strata,43,"19,116",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
PARC CLEMATIS,"2,030,000",904.18,"2,245",Dec-23,JALAN LEMPENG,Sub Sale,Strata,84,"24,167",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
SEASCAPE,"4,110,000","2,174.33","1,890",Dec-23,COVE WAY,Resale,Strata,202,"20,347",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,06 to 10
COMMONWEALTH TOWERS,"950,000",441.32,"2,153",Dec-23,COMMONWEALTH AVENUE,Resale,Strata,41,"23,171",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"1,050,000",495.14,"2,121",Dec-23,SILAT AVENUE,Sub Sale,Strata,46,"22,826",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"2,785,000","1,302.44","2,138",Dec-23,COMMONWEALTH AVENUE,Resale,Strata,121,"23,017",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
THE REEF AT KING'S DOCK,"2,843,520","1,076.4","2,642",Dec-23,HARBOURFRONT AVENUE,New Sale,Strata,100,"28,435",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
MIDTOWN MODERN,"6,350,000","1,808.35","3,511",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,168,"37,798",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
THE LANDMARK,"1,891,780",678.13,"2,790",Dec-23,CHIN SWEE ROAD,New Sale,Strata,63,"30,028",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
PARC RIVIERA,"1,980,000","1,151.75","1,719",Dec-23,WEST COAST VALE,Resale,Strata,107,"18,505",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,21 to 25
TERRA HILL,"2,850,000","1,087.16","2,621",Dec-23,YEW SIANG ROAD,New Sale,Strata,101,"28,218",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"953,000",365.98,"2,604",Dec-23,ENGGOR STREET,Resale,Strata,34,"28,029",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,51 to 55
THE BENCOOLEN,"1,400,000",850.36,"1,646",Dec-23,BENCOOLEN STREET,Resale,Strata,79,"17,722",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,11 to 15
SKY EVERTON,"1,830,888",645.84,"2,835",Dec-23,EVERTON ROAD,Sub Sale,Strata,60,"30,515",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
ARTRA,"2,950,000","1,227.1","2,404",Dec-23,ALEXANDRA VIEW,Sub Sale,Strata,114,"25,877",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,36 to 40
COMMONWEALTH TOWERS,"975,000",462.85,"2,107",Dec-23,COMMONWEALTH AVENUE,Resale,Strata,43,"22,674",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
CLAVON,"2,582,000","1,356.26","1,904",Dec-23,CLEMENTI AVENUE 1,Sub Sale,Strata,126,"20,492",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
SEAHILL,"1,420,000",861.12,"1,649",Dec-23,WEST COAST CRESCENT,Resale,Strata,80,"17,750",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,06 to 10
MIDTOWN MODERN,"3,856,000","1,463.9","2,634",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"28,353",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"4,118,000","1,463.9","2,813",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"30,279",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
SOUTHBANK,"1,090,000",592.02,"1,841",Dec-23,NORTH BRIDGE ROAD,Resale,Strata,55,"19,818",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,16 to 20
DOVER PARKVIEW,"1,780,000","1,248.62","1,426",Dec-23,DOVER RISE,Resale,Strata,116,"15,345",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
SUNSHINE PLAZA,"1,360,000",882.65,"1,541",Dec-23,PRINSEP LINK,Resale,Strata,82,"16,585",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
QUEENS,"1,960,000","1,194.8","1,640",Dec-23,STIRLING ROAD,Resale,Strata,111,"17,658",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,06 to 10
THE LANDMARK,"1,412,601",495.14,"2,853",Dec-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,709",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,36 to 40
THE VERANDAH RESIDENCES,"1,450,000",699.66,"2,072",Dec-23,PASIR PANJANG ROAD,Resale,Strata,65,"22,308",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
SKYLINE RESIDENCES,"2,948,000","1,345.5","2,191",Dec-23,TELOK BLANGAH ROAD,Resale,Strata,125,"23,584",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
CORALS AT KEPPEL BAY,"8,400,000","3,024.68","2,777",Dec-23,KEPPEL BAY DRIVE,Resale,Strata,281,"29,893",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"2,280,000","1,076.4","2,118",Dec-23,COMMONWEALTH AVENUE,Resale,Strata,100,"22,800",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,560,000",688.9,"2,264",Dec-23,STIRLING ROAD,Resale,Strata,64,"24,375",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
THE ROCHESTER RESIDENCES,"1,410,000",861.12,"1,637",Dec-23,ROCHESTER DRIVE,Resale,Strata,80,"17,625",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
MERAPRIME,"1,808,000",839.59,"2,153",Dec-23,JALAN BUKIT HO SWEE,Resale,Strata,78,"23,179",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,21 to 25
NEWEST,"2,700,000","2,863.22",943,Dec-23,WEST COAST DRIVE,Resale,Strata,266,"10,150",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,680,000",871.88,"1,927",Dec-23,KEPPEL BAY DRIVE,Resale,Strata,81,"20,741",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
V ON SHENTON,"2,600,000","1,356.26","1,917",Dec-23,SHENTON WAY,Resale,Strata,126,"20,635",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,36 to 40
THE REEF AT KING'S DOCK,"3,253,840","1,248.62","2,606",Dec-23,HARBOURFRONT AVENUE,New Sale,Strata,116,"28,050",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"1,638,000",807.3,"2,029",Dec-23,SILAT AVENUE,Sub Sale,Strata,75,"21,840",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,850,000",882.65,"2,096",Dec-23,JALAN LEMPENG,Sub Sale,Strata,82,"22,561",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"925,000",452.09,"2,046",Dec-23,JALAN LEMPENG,Sub Sale,Strata,42,"22,024",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
THE OCEANFRONT @ SENTOSA COVE,"3,650,000","2,055.92","1,775",Dec-23,OCEAN DRIVE,Resale,Strata,191,"19,110",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
